"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"9230","land_access","gender_hoh","no","male",0.0423162583518931,NA,0.0236902010970355,0.0609423156067507,"state","NG008",0.0333929018362247,"Pearson's X^2: Rao & Scott adjustment"
"11055","land_access","gender_hoh","yes_amount_needed","",0.616801768607222,NA,0.590927819215738,0.642675717998706,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"2806","land_access","gender_hoh","yes_amount_needed","female",0.567567567567568,NA,0.407893220984917,0.727241914150218,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"3479","land_access","gender_hoh","yes_amount_needed","male",0.605769230769231,NA,0.558796014929005,0.652742446609456,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"4388","land_access","gender_hoh","yes_not_enough","",0.358879882092852,NA,0.333351550612409,0.384408213573294,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"5361","land_access","gender_hoh","yes_not_enough","female",0.378378378378378,NA,0.222065973506794,0.534690783249963,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"6325","land_access","gender_hoh","yes_not_enough","male",0.365384615384615,NA,0.319098380329811,0.41167085043942,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"7269","land_access","gender_hoh","no","",0.0243183492999263,NA,0.0161205121646902,0.0325161864351624,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"8237","land_access","gender_hoh","no","female",0.0540540540540541,NA,0,0.126935088619234,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"9231","land_access","gender_hoh","no","male",0.0288461538461538,NA,0.0127578816788813,0.0449344260134264,"state","NG002",0.798040062382898,"Pearson's X^2: Rao & Scott adjustment"
"11056","land_barrier_main","gender_hoh","no_barrier","",0.669791371695344,NA,0.621811641823766,0.717771101566921,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"2807","land_barrier_main","gender_hoh","no_barrier","female",0.432132001657179,NA,0.0670818934627195,0.797182109851638,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"3480","land_barrier_main","gender_hoh","no_barrier","male",0.679820810424807,NA,0.607655277185503,0.75198634366411,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"4389","land_barrier_main","gender_hoh","explosives","",0.0735426115133833,NA,0.0395691376108144,0.107516085415952,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"5362","land_barrier_main","gender_hoh","explosives","female",0,NA,0,0,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"6326","land_barrier_main","gender_hoh","explosives","male",0.0564935826165981,NA,0.017620314072666,0.0953668511605303,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"7270","land_barrier_main","gender_hoh","land_taken","",0.0853288463414586,NA,0.0616641697195711,0.108993522963346,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"8238","land_barrier_main","gender_hoh","land_taken","female",0,NA,0,0,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"9232","land_barrier_main","gender_hoh","land_taken","male",0.0446328048903627,NA,0.00783571975372402,0.0814298900270014,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"10200","land_barrier_main","gender_hoh","unsafe","",0.038219366488409,NA,0.0200612448266228,0.0563774881501952,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"11246","land_barrier_main","gender_hoh","unsafe","female",0.16816950302339,NA,0,0.467325180897562,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"12224","land_barrier_main","gender_hoh","unsafe","male",0.0241588723830579,NA,0.00661572432057098,0.0417020204455449,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"13193","land_barrier_main","gender_hoh","charges_high","",0.188779730797725,NA,0.154679659425539,0.222879802169911,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"14179","land_barrier_main","gender_hoh","charges_high","female",0.399698495319432,NA,0,0.815246377355948,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"15172","land_barrier_main","gender_hoh","charges_high","male",0.221823779735328,NA,0.172116525226019,0.271531034244638,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"16159","land_barrier_main","gender_hoh","97","",0.000556277652222107,NA,0,0.00164655483788768,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"17158","land_barrier_main","gender_hoh","97","female",0,NA,0,0,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"18158","land_barrier_main","gender_hoh","97","male",0,NA,0,0,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"19141","land_barrier_main","gender_hoh","98","",0.0013741128190703,NA,0,0.00330535447386223,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"20141","land_barrier_main","gender_hoh","98","female",0,NA,0,0,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"21196","land_barrier_main","gender_hoh","98","male",0.00721511256035446,NA,0.000913581327023223,0.0135166437936857,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"22162","land_barrier_main","gender_hoh","99","",0,NA,0,0,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"23146","land_barrier_main","gender_hoh","99","female",0,NA,0,0,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"24135","land_barrier_main","gender_hoh","99","male",0.00173768981353945,NA,0,0.00514485999413931,"state","NG036",NA,"Pearson's X^2: Rao & Scott adjustment"
"11057","land_barrier_main","gender_hoh","no_barrier","",0.414385979878968,NA,0.363638558878592,0.465133400879343,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"2808","land_barrier_main","gender_hoh","no_barrier","female",0.128901515680752,NA,0.00543261277613252,0.252370418585372,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"3481","land_barrier_main","gender_hoh","no_barrier","male",0.44937467633704,NA,0.379354302809153,0.519395049864927,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"4390","land_barrier_main","gender_hoh","explosives","",0.143271017098523,NA,0.106369697418832,0.180172336778215,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"5363","land_barrier_main","gender_hoh","explosives","female",0.146278347780123,NA,0,0.315356518663847,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"6327","land_barrier_main","gender_hoh","explosives","male",0.0999155250727771,NA,0.0580416624530751,0.141789387692479,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"7271","land_barrier_main","gender_hoh","land_taken","",0.16333266553073,NA,0.130107460031907,0.196557871029553,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"8239","land_barrier_main","gender_hoh","land_taken","female",0.390835631102058,NA,0.14226888538988,0.639402376814236,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"9233","land_barrier_main","gender_hoh","land_taken","male",0.144110094959575,NA,0.0920306257414563,0.196189564177693,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"10201","land_barrier_main","gender_hoh","unsafe","",0.280935515192675,NA,0.238134930459511,0.323736099925838,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"11247","land_barrier_main","gender_hoh","unsafe","female",0.365360667755436,NA,0.14226104742435,0.588460288086522,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"12225","land_barrier_main","gender_hoh","unsafe","male",0.253352765262878,NA,0.187885257658103,0.318820272867653,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"13194","land_barrier_main","gender_hoh","charges_high","",0.200569869375469,NA,0.162913857870278,0.238225880880661,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"14180","land_barrier_main","gender_hoh","charges_high","female",0.197259762984007,NA,0.02782051180355,0.366699014164463,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"15173","land_barrier_main","gender_hoh","charges_high","male",0.282724224278084,NA,0.230975310705062,0.334473137851106,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"16160","land_barrier_main","gender_hoh","97","",0.00401796886015694,NA,0,0.00900733338086453,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"17159","land_barrier_main","gender_hoh","97","female",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"18159","land_barrier_main","gender_hoh","97","male",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"19142","land_barrier_main","gender_hoh","98","",0.00705815464621459,NA,6.09783740278865e-05,0.0140553309184013,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"20142","land_barrier_main","gender_hoh","98","female",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"21197","land_barrier_main","gender_hoh","98","male",0.00845719719938405,NA,0.00113385545859213,0.015780538940176,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"22163","land_barrier_main","gender_hoh","99","",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"23147","land_barrier_main","gender_hoh","99","female",0,NA,0,0,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"24136","land_barrier_main","gender_hoh","99","male",0.00205552874701345,NA,0,0.00496281305000575,"state","NG008",NA,"Pearson's X^2: Rao & Scott adjustment"
"11058","land_barrier_main","gender_hoh","no_barrier","",0.61684833547526,NA,0.568280345067027,0.665416325883493,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"2809","land_barrier_main","gender_hoh","no_barrier","female",0.415640213313146,NA,0.233010317117645,0.598270109508647,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"3482","land_barrier_main","gender_hoh","no_barrier","male",0.523125627682604,NA,0.453506105399723,0.592745149965484,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"4391","land_barrier_main","gender_hoh","explosives","",0.0159078453003176,NA,0.00825090542343923,0.0235647851771959,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"5364","land_barrier_main","gender_hoh","explosives","female",0.0310242014635616,NA,0,0.0911123534129004,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"6328","land_barrier_main","gender_hoh","explosives","male",0.00896776024057047,NA,0.00236317247762114,0.0155723480035198,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"7272","land_barrier_main","gender_hoh","land_taken","",0.161802910339689,NA,0.125041623021291,0.198564197658087,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"8240","land_barrier_main","gender_hoh","land_taken","female",0.273672598593968,NA,0.109395049670476,0.437950147517461,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"9234","land_barrier_main","gender_hoh","land_taken","male",0.174760620282487,NA,0.118162072802173,0.231359167762802,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"10202","land_barrier_main","gender_hoh","unsafe","",0.127295321132671,NA,0.0944830831280678,0.160107559137274,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"11248","land_barrier_main","gender_hoh","unsafe","female",0.279499252586701,NA,0.120470392358431,0.438528112814972,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"12226","land_barrier_main","gender_hoh","unsafe","male",0.193324959609499,NA,0.139316223925601,0.247333695293397,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"13195","land_barrier_main","gender_hoh","charges_high","",0.175688572514737,NA,0.142361484303498,0.209015660725975,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"14181","land_barrier_main","gender_hoh","charges_high","female",0.337859392475451,NA,0.179395602636563,0.496323182314338,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"15174","land_barrier_main","gender_hoh","charges_high","male",0.20756768671362,NA,0.14725883181439,0.26787654161285,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"16161","land_barrier_main","gender_hoh","97","",0.00119360227318886,NA,0,0.00286874048178111,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"17160","land_barrier_main","gender_hoh","97","female",0,NA,0,0,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"18160","land_barrier_main","gender_hoh","97","male",0.00803994655638509,NA,0,0.0237147111554761,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"19143","land_barrier_main","gender_hoh","98","",0.0168641605451855,NA,0.00769222661932367,0.0260360944710473,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"20143","land_barrier_main","gender_hoh","98","female",0,NA,0,0,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"21198","land_barrier_main","gender_hoh","98","male",0.00849759396409491,NA,0,0.0174488256105669,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"22164","land_barrier_main","gender_hoh","99","",0.00199750384029446,NA,0,0.00479879178071097,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"23148","land_barrier_main","gender_hoh","99","female",0,NA,0,0,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"24137","land_barrier_main","gender_hoh","99","male",0.00211835530162049,NA,0,0.00626416725898736,"state","NG002",NA,"Pearson's X^2: Rao & Scott adjustment"
"11059","agric_inputs","gender_hoh","yes_enough","",0.455144032921811,NA,0.427134887867221,0.4831531779764,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"2872","agric_inputs","gender_hoh","yes_enough","female",0.285714285714286,NA,0.0490075309126095,0.522421040515962,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"3483","agric_inputs","gender_hoh","yes_enough","male",0.496108949416342,NA,0.452872701043524,0.539345197789161,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"4392","agric_inputs","gender_hoh","yes_not_enough","",0.409053497942387,NA,0.381400086916016,0.436706908968758,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"5365","agric_inputs","gender_hoh","yes_not_enough","female",0.428571428571429,NA,0.169272170333984,0.687870686808873,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"6329","agric_inputs","gender_hoh","yes_not_enough","male",0.369649805447471,NA,0.327907413049999,0.411392197844943,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"7273","agric_inputs","gender_hoh","no_access","",0.135802469135802,NA,0.116534101942587,0.155070836329018,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"8241","agric_inputs","gender_hoh","no_access","female",0.285714285714286,NA,0.0490075309126095,0.522421040515962,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"9235","agric_inputs","gender_hoh","no_access","male",0.134241245136187,NA,0.104760898780922,0.163721591491452,"state","NG036",0.196919408548207,"Pearson's X^2: Rao & Scott adjustment"
"11060","agric_inputs","gender_hoh","yes_enough","",0.425054308472122,NA,0.398974656104146,0.451133960840097,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"2873","agric_inputs","gender_hoh","yes_enough","female",0.392857142857143,NA,0.211912066394078,0.573802219320208,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"3484","agric_inputs","gender_hoh","yes_enough","male",0.403326403326403,NA,0.359474624711013,0.447178181941793,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"4393","agric_inputs","gender_hoh","no_access","",0.134685010861694,NA,0.11667504369687,0.152694978026518,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"5366","agric_inputs","gender_hoh","no_access","female",0.142857142857143,NA,0.0132104079756142,0.272503877738671,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"6330","agric_inputs","gender_hoh","no_access","male",0.118503118503119,NA,0.0896119068601853,0.147394330146052,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"7274","agric_inputs","gender_hoh","yes_not_enough","",0.440260680666184,NA,0.414071975107933,0.466449386224435,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"8242","agric_inputs","gender_hoh","yes_not_enough","female",0.464285714285714,NA,0.279510687965386,0.649060740606042,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"9236","agric_inputs","gender_hoh","yes_not_enough","male",0.478170478170478,NA,0.433517937127243,0.522823019213713,"state","NG008",0.672550096311406,"Pearson's X^2: Rao & Scott adjustment"
"11061","agric_inputs","gender_hoh","yes_not_enough","",0.595354523227384,NA,0.571565307919123,0.619143738535645,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"2874","agric_inputs","gender_hoh","yes_not_enough","female",0.565217391304348,NA,0.421928831655249,0.708505950953446,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"3485","agric_inputs","gender_hoh","yes_not_enough","male",0.54302103250478,NA,0.500318642760613,0.585723422248948,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"4394","agric_inputs","gender_hoh","yes_enough","",0.309902200488998,NA,0.287488033949631,0.332316367028364,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"5367","agric_inputs","gender_hoh","yes_enough","female",0.41304347826087,NA,0.270722628590954,0.555364327930785,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"6331","agric_inputs","gender_hoh","yes_enough","male",0.346080305927342,NA,0.305300383060777,0.386860228793907,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"7275","agric_inputs","gender_hoh","no_access","",0.0947432762836186,NA,0.0805489422186195,0.108937610348618,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"8243","agric_inputs","gender_hoh","no_access","female",0.0217391304347826,NA,0,0.0638909282266301,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"9237","agric_inputs","gender_hoh","no_access","male",0.110898661567878,NA,0.0839811732800318,0.137816149855723,"state","NG002",0.0730638277871003,"Pearson's X^2: Rao & Scott adjustment"
"11062","agric_inputs_barrier","gender_hoh","no_barrier","",0.396707818930041,NA,0.369191914093474,0.424223723766608,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"2875","agric_inputs_barrier","gender_hoh","no_barrier","female",0.357142857142857,NA,0.106077429933467,0.608208284352247,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"3486","agric_inputs_barrier","gender_hoh","no_barrier","male",0.32295719844358,NA,0.282520871740981,0.363393525146179,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"4395","agric_inputs_barrier","gender_hoh","high_cost","",0.518518518518518,NA,0.490415271539426,0.546621765497611,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"5368","agric_inputs_barrier","gender_hoh","high_cost","female",0.642857142857143,NA,0.391791715647753,0.893922570066533,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"6332","agric_inputs_barrier","gender_hoh","high_cost","male",0.642023346303502,NA,0.600566724255406,0.683479968351598,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"7276","agric_inputs_barrier","gender_hoh","99","",0.00246913580246914,NA,0,0.00526052394677413,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"8244","agric_inputs_barrier","gender_hoh","99","female",0,NA,0,0,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"9238","agric_inputs_barrier","gender_hoh","99","male",0.00778210116731518,NA,0.000183334404222889,0.0153808679304075,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"10203","agric_inputs_barrier","gender_hoh","not_available_market","",0.0781893004115226,NA,0.0630892253441496,0.0932893754788957,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"11249","agric_inputs_barrier","gender_hoh","not_available_market","female",0,NA,0,0,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"12227","agric_inputs_barrier","gender_hoh","not_available_market","male",0.0194552529182879,NA,0.00751143156350414,0.0313990742730717,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"13196","agric_inputs_barrier","gender_hoh","98","",0.00329218106995885,NA,7.02936614434251e-05,0.00651406847847427,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"14182","agric_inputs_barrier","gender_hoh","98","female",0,NA,0,0,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"15175","agric_inputs_barrier","gender_hoh","98","male",0.00778210116731518,NA,0.000183334404222858,0.0153808679304075,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"16162","agric_inputs_barrier","gender_hoh","97","",0.000823045267489712,NA,0,0.00243598312605443,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"17161","agric_inputs_barrier","gender_hoh","97","female",0,NA,0,0,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"18161","agric_inputs_barrier","gender_hoh","97","male",0,NA,0,0,"state","NG036",8.35552837917312e-06,"Pearson's X^2: Rao & Scott adjustment"
"11063","agric_inputs_barrier","gender_hoh","high_cost","",0.556842867487328,NA,0.53063622541124,0.583049509563416,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"2876","agric_inputs_barrier","gender_hoh","high_cost","female",0.714285714285714,NA,0.546912499256938,0.881658929314491,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"3487","agric_inputs_barrier","gender_hoh","high_cost","male",0.623700623700624,NA,0.580394898633893,0.667006348767355,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"4396","agric_inputs_barrier","gender_hoh","no_barrier","",0.249094858797972,NA,0.226278775392727,0.271910942203218,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"5369","agric_inputs_barrier","gender_hoh","no_barrier","female",0.214285714285714,NA,0.0622614421612212,0.366309986410207,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"6333","agric_inputs_barrier","gender_hoh","no_barrier","male",0.241164241164241,NA,0.202923982045309,0.279404500283173,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"7277","agric_inputs_barrier","gender_hoh","not_available_market","",0.154960173787111,NA,0.135869783337261,0.17405056423696,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"8245","agric_inputs_barrier","gender_hoh","not_available_market","female",0,NA,0,0,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"9239","agric_inputs_barrier","gender_hoh","not_available_market","male",0.112266112266112,NA,0.0840461637559866,0.140486060776238,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"10204","agric_inputs_barrier","gender_hoh","97","",0.00651701665459812,NA,0.00227208397963284,0.0107619493295634,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"11250","agric_inputs_barrier","gender_hoh","97","female",0.0357142857142857,NA,0,0.104469849759353,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"12228","agric_inputs_barrier","gender_hoh","97","male",0.00207900207900208,NA,0,0.00615061063463739,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"13197","agric_inputs_barrier","gender_hoh","98","",0.0224475018102824,NA,0.0146326593507435,0.0302623442698213,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"14183","agric_inputs_barrier","gender_hoh","98","female",0.0357142857142857,NA,0,0.104469849759353,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"15176","agric_inputs_barrier","gender_hoh","98","male",0.0187110187110187,NA,0.00659841095552863,0.0308236264665088,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"16163","agric_inputs_barrier","gender_hoh","99","",0.0101375814627082,NA,0.00485287619454984,0.0154222867308665,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"17162","agric_inputs_barrier","gender_hoh","99","female",0,NA,0,0,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"18162","agric_inputs_barrier","gender_hoh","99","male",0.00207900207900208,NA,0,0.0061506106346374,"state","NG008",0.016443635629092,"Pearson's X^2: Rao & Scott adjustment"
"11064","agric_inputs_barrier","gender_hoh","high_cost","",0.714984709480122,NA,0.693098516918327,0.736870902041918,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"2877","agric_inputs_barrier","gender_hoh","high_cost","female",0.717391304347826,NA,0.587242993443596,0.847539615252056,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"3488","agric_inputs_barrier","gender_hoh","high_cost","male",0.738049713193117,NA,0.700357812331959,0.775741614054274,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"4397","agric_inputs_barrier","gender_hoh","no_barrier","",0.21651376146789,NA,0.196545226739904,0.236482296195875,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"5370","agric_inputs_barrier","gender_hoh","no_barrier","female",0.173913043478261,NA,0.0643543910436329,0.283471695912889,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"6334","agric_inputs_barrier","gender_hoh","no_barrier","male",0.177820267686424,NA,0.145043222012599,0.21059731336025,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"7278","agric_inputs_barrier","gender_hoh","98","",0.0110091743119266,NA,0.00595021409075744,0.0160681345330958,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"8246","agric_inputs_barrier","gender_hoh","98","female",0.0434782608695652,NA,0,0.102423838257393,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"9240","agric_inputs_barrier","gender_hoh","98","male",0.0210325047801147,NA,0.00873192938496295,0.0333330801752665,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"10205","agric_inputs_barrier","gender_hoh","99","",0.0103975535168196,NA,0.00547960790663515,0.015315499127004,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"11251","agric_inputs_barrier","gender_hoh","99","female",0.0217391304347826,NA,0,0.0638909325653638,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"12229","agric_inputs_barrier","gender_hoh","99","male",0.017208413001912,NA,0.00606041406950129,0.0283564119343228,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"13198","agric_inputs_barrier","gender_hoh","not_available_market","",0.0452599388379205,NA,0.0351816381042942,0.0553382395715467,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"14184","agric_inputs_barrier","gender_hoh","not_available_market","female",0.0434782608695652,NA,0,0.102423838257393,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"15177","agric_inputs_barrier","gender_hoh","not_available_market","male",0.0458891013384321,NA,0.0279520935010058,0.0638261091758584,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
"16164","agric_inputs_barrier","gender_hoh","97","",0.0018348623853211,NA,0,0.00390973150254234,"state","NG002",0.283736737333195,"Pearson's X^2: Rao & Scott adjustment"
